Coding System,Codes,구분,병명,고려사항 구분,응급등급,고려사항 상세,비고
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,456,임신 / 여성생식계,음순 부종,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,456,임신 / 여성생식계,음순 부종,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,456,임신 / 여성생식계,음순 부종,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,456,임신 / 여성생식계,음순 부종,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,456,임신 / 여성생식계,음순 부종,증상별 2차 고려사항,2,"활력징후, 말초성 통증",
NACRS,456,임신 / 여성생식계,음순 부종,증상별 2차 고려사항,3,"활력징후, 말초성 통증",
NACRS,456,임신 / 여성생식계,음순 부종,증상별 2차 고려사항,4,"활력징후, 말초성 통증",
NACRS,456,임신 / 여성생식계,음순 부종,증상별 2차 고려사항,5,음순 부종,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,1,쇼크,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,2,출혈성 질환 (생명 혹은 사지를 소실할 정도의 위급한 출혈),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,2,고위험성 사고기전,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,3,출혈성 질환 (중등도나 경도의 출혈),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,1,활력징후,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,2,"활력징후, 중심성 통증, 출혈성 질환",
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,2,주기적인 복부 뭉침 또는 허리 통증을 동반한 골반의 압박감,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,2,다량의 질 출혈,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 출혈성 질환",
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,3,경증 / 중등도의 질 출혈 ,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,3,복부의 뭉침,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,3,양수누출의 가능성,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,4,질 출혈 (점상출혈),
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,5,핑크빛 점액성 분비물,
NACRS,457,임신 / 여성생식계,20주 미만의 임신,증상별 2차 고려사항,5,질 분비물,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,1,쇼크,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,2,출혈성 질환 (생명 혹은 사지를 소실할 정도의 위급한 출혈),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,2,고위험성 사고기전,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,3,출혈성 질환 (중등도나 경도의 출혈),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,활력징후,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,태아의 일부분이 보이거나 탯줄 탈출,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,지속되는 질 출혈,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,발작 중 또는 발작 후 상태,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,"임신주수 >20주, 복부 관통상",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,1,태동이 없음,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,"활력징후, 중심성 통증, 출혈성 질환, 사고기전",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,진통 (자궁수축 ≤5분),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,예정이 없었거나 의도치 않은 출산,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,태동이 감소함,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,수축기 혈압 >160mmHg 또는 이완기 혈압 >100mmHg,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,두통±부종±상복부 통증±시각장애±뇌졸중 증상,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,"임신주수 >20주, 주요 복부 둔상",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,2,고위험 물질의 오용,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 출혈성 질환",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,진통 (자궁수축 >5분),
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,"질 출혈, 현재는 멈춤",
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,수축기 혈압 >140mmHg 또는 이완기 혈압 >90mmHg,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,복부를 제외한 부위의 경증 외상,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,3,양수 누출,
NACRS,458,임신 / 여성생식계,20주 이상의 임신,증상별 2차 고려사항,4,임신주수 >20주,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,1,쇼크,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,2,출혈성 질환 (생명 혹은 사지를 소실할 정도의 위급한 출혈),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,2,고위험성 사고기전,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,3,출혈성 질환 (중등도나 경도의 출혈),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,1,활력징후,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,1,발작 중 또는 발작 후 상태,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,"활력징후, 중심성 통증, 출혈성 질환, 사고기전",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,핏덩이를 동반한 지속되는 질 출혈,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,수축기 혈압 >160mmHg 또는 이완기 혈압 >100mmHg,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,두통±부종±명치통증±시각장애±뇌졸중 증상,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,"오한, 상처의 발적 또는 화농성 분비물",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,비정상적 질분비물을 동반한 골반 / 복부 통증,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,출산 72시간 이내의 배뇨통 또는 소변배출 장애,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,2,고위험 물질의 오용,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,"활력징후, 중심성 통증, 출혈성 질환",
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,출산후 5일 이내의 선홍색 / 점상출혈,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,수축기혈압 >140mmHg 또는 이완기혈압 >90mmHg,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,경막외 마취후 지속되는 두통,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,경증 / 중등도의 두통±비체위성 (non-dependent) 부종,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,3,장액 / 혈액성의 분비물을 동반한 상처 발적 또는 부종,
NACRS,458,임신 / 여성생식계,출산 후 문제 (6주 이내),증상별 2차 고려사항,4,"출산후 10일 이상 경과한 출혈, 활력징후 정상",
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,증상별 2차 고려사항,3,말초성 통증,
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,증상별 2차 고려사항,4,말초성 통증,
NACRS,460,임신 / 여성생식계,질 통증 / 가려움,증상별 2차 고려사항,5,"질 통증, 가려움 동반",
